CampaignID,CampaignName,Channel,StartDate,EndDate,TargetAudience,Impressions,Clicks,CTRPct,CPC,Spend,Conversions,ConversionRatePct,Revenue,ROAS,CostPerConversion
MKT-7680,Flash Sale 2024,Instagram Ads,2024-04-18,2024-05-25,35-44,369680,8009,2.17,3.65,29232.85,127,1.59,18722.34,0.64,230.18
MKT-7681,Brand Awareness 2024,Google Ads,2024-04-18,2024-04-25,55+,94156,4040,4.29,1.73,6989.2,215,5.34,18105.15,2.59,32.51
MKT-7682,Holiday Promo 2024,Google Ads,2024-04-18,2024-05-28,55+,213583,1555,0.73,3.11,4836.05,120,7.76,9831.6,2.03,40.3
MKT-7683,Flash Sale 2024,Instagram Ads,2024-04-18,2024-05-26,All Ages,423777,17581,4.15,3.41,59951.21,853,4.85,24762.59,0.41,70.28
MKT-7684,Summer Launch 2024,TikTok Ads,2024-04-20,2024-05-09,45-54,369012,4661,1.26,1.7,7923.7,204,4.39,8749.56,1.1,38.84
MKT-7685,Brand Awareness 2024,Facebook Ads,2024-04-21,2024-05-05,All Ages,455618,3624,0.8,2.29,8298.96,241,6.66,38972.11,4.7,34.44
MKT-7686,Back to School 2024,Instagram Ads,2024-04-22,2024-05-24,18-24,126206,1422,1.13,0.68,966.96,113,8.0,7545.01,7.8,8.56
MKT-7687,Back to School 2024,Google Ads,2024-04-22,2024-05-24,55+,10949,204,1.87,3.19,650.76,12,6.28,1492.44,2.29,54.23
MKT-7688,Summer Launch 2024,Instagram Ads,2024-04-22,2024-05-13,35-44,499818,8887,1.78,2.39,21239.93,492,5.54,20683.68,0.97,43.17
MKT-7689,Flash Sale 2024,Instagram Ads,2024-04-24,2024-05-19,55+,100686,895,0.89,3.87,3463.65,43,4.85,7838.9,2.26,80.55
MKT-7690,Brand Awareness 2024,Google Ads,2024-04-24,2024-05-08,All Ages,190552,8542,4.48,1.8,15375.6,515,6.03,62299.55,4.05,29.86
MKT-7691,Holiday Promo 2024,Google Ads,2024-04-25,2024-06-02,55+,35280,927,2.63,3.91,3624.57,36,3.94,4865.4,1.34,100.68
MKT-7692,Brand Awareness 2024,TikTok Ads,2024-04-26,2024-05-08,45-54,439262,8750,1.99,1.82,15925.0,787,8.99,51170.74,3.21,20.24
MKT-7693,Brand Awareness 2024,TikTok Ads,2024-04-27,2024-05-20,55+,282551,9906,3.51,0.47,4655.82,435,4.4,95156.25,20.44,10.7
MKT-7694,Flash Sale 2024,LinkedIn Ads,2024-04-28,2024-05-26,55+,372157,5512,1.48,2.49,13724.88,480,8.71,93643.2,6.82,28.59
MKT-7695,Lead Gen Sprint 2024,Facebook Ads,2024-04-29,2024-06-11,35-44,341426,8142,2.38,0.77,6269.34,223,2.75,6848.33,1.09,28.11
MKT-7696,Flash Sale 2024,TikTok Ads,2024-04-29,2024-05-22,All Ages,52935,782,1.48,3.99,3120.18,55,7.12,9020.0,2.89,56.73
MKT-7697,Summer Launch 2024,Google Ads,2024-04-30,2024-06-14,55+,97882,978,1.0,2.7,2640.6,43,4.43,5473.04,2.07,61.41
MKT-7698,Back to School 2024,Instagram Ads,2024-05-01,2024-06-09,25-34,167362,4697,2.81,3.13,14701.61,203,4.32,32660.67,2.22,72.42
MKT-7699,Lead Gen Sprint 2024,Facebook Ads,2024-05-02,2024-06-16,All Ages,342679,12495,3.65,3.41,42607.95,537,4.3,20926.89,0.49,79.34
MKT-7700,Flash Sale 2024,Facebook Ads,2024-05-02,2024-06-14,18-24,33378,1005,3.01,1.44,1447.2,84,8.42,14402.64,9.95,17.23
MKT-7701,Flash Sale 2024,Instagram Ads,2024-05-03,2024-06-15,55+,418166,14651,3.5,3.16,46297.16,590,4.03,102896.0,2.22,78.47
MKT-7702,Retargeting Push 2024,Google Ads,2024-05-03,2024-05-17,18-24,103835,2486,2.39,1.97,4897.42,72,2.94,8434.08,1.72,68.02
MKT-7703,Spring Sale 2024,TikTok Ads,2024-05-04,2024-05-16,45-54,126624,4479,3.54,3.43,15362.97,88,1.97,5720.0,0.37,174.58
MKT-7704,Brand Awareness 2024,LinkedIn Ads,2024-05-05,2024-06-09,55+,444882,6141,1.38,4.1,25178.1,414,6.74,48500.1,1.93,60.82
MKT-7705,Lead Gen Sprint 2024,Instagram Ads,2024-05-06,2024-06-20,All Ages,198838,3634,1.83,2.33,8467.22,185,5.12,40496.5,4.78,45.77
MKT-7706,Spring Sale 2024,Google Ads,2024-05-06,2024-05-22,25-34,117255,3622,3.09,2.05,7425.1,65,1.82,8862.75,1.19,114.23
MKT-7707,Summer Launch 2024,TikTok Ads,2024-05-06,2024-05-21,45-54,81695,2179,2.67,2.64,5752.56,139,6.41,7899.37,1.37,41.39
MKT-7708,Spring Sale 2024,LinkedIn Ads,2024-05-07,2024-06-17,All Ages,453889,8802,1.94,0.75,6601.5,696,7.91,118104.24,17.89,9.48
MKT-7709,Back to School 2024,Facebook Ads,2024-05-07,2024-06-02,35-44,306257,9446,3.08,3.92,37028.32,457,4.84,15734.51,0.42,81.02
MKT-7710,Flash Sale 2024,LinkedIn Ads,2024-05-07,2024-06-12,35-44,347537,4370,1.26,3.48,15207.6,317,7.28,65197.39,4.29,47.97
MKT-7711,Spring Sale 2024,LinkedIn Ads,2024-05-07,2024-05-17,55+,58555,2597,4.44,2.81,7297.57,210,8.11,10308.9,1.41,34.75
MKT-7712,Year-End Clearance 2024,Google Ads,2024-05-07,2024-05-16,45-54,10277,254,2.47,1.38,350.52,18,7.24,2732.4,7.8,19.47
MKT-7713,Brand Awareness 2024,Instagram Ads,2024-05-07,2024-06-14,45-54,479226,4919,1.03,3.58,17610.02,390,7.95,38110.8,2.16,45.15
MKT-7714,Year-End Clearance 2024,TikTok Ads,2024-05-07,2024-06-11,25-34,341715,9950,2.91,2.14,21293.0,393,3.95,62734.59,2.95,54.18
MKT-7715,Holiday Promo 2024,LinkedIn Ads,2024-05-08,2024-05-22,35-44,90624,2813,3.1,0.9,2531.7,60,2.15,7762.8,3.07,42.2
MKT-7716,Summer Launch 2024,Facebook Ads,2024-05-09,2024-06-06,All Ages,472925,17201,3.64,1.12,19265.12,257,1.5,24404.72,1.27,74.96
MKT-7717,Brand Awareness 2024,Instagram Ads,2024-05-11,2024-05-31,45-54,479061,7501,1.57,3.89,29178.89,340,4.54,21365.6,0.73,85.82
MKT-7718,Back to School 2024,TikTok Ads,2024-05-11,2024-06-25,55+,290778,11317,3.89,3.77,42665.09,301,2.67,30030.77,0.7,141.74
MKT-7719,Spring Sale 2024,Google Ads,2024-05-12,2024-05-23,45-54,311926,1915,0.61,1.74,3332.1,88,4.62,12998.48,3.9,37.86
MKT-7720,Summer Launch 2024,Instagram Ads,2024-05-13,2024-06-02,45-54,454996,13087,2.88,2.76,36120.12,1079,8.25,88499.58,2.45,33.48
MKT-7721,Back to School 2024,LinkedIn Ads,2024-05-13,2024-06-09,45-54,347625,9473,2.73,2.68,25387.64,492,5.2,39970.08,1.57,51.6
MKT-7722,Spring Sale 2024,LinkedIn Ads,2024-05-14,2024-06-12,All Ages,35645,227,0.64,3.36,762.72,8,3.82,461.6,0.61,95.34
MKT-7723,Back to School 2024,Google Ads,2024-05-15,2024-06-21,35-44,491600,3800,0.77,2.59,9842.0,133,3.52,5204.29,0.53,74.0
MKT-7724,New Product Drop 2024,Instagram Ads,2024-05-17,2024-06-24,35-44,79224,2159,2.73,3.07,6628.13,140,6.49,10843.0,1.64,47.34
MKT-7725,Holiday Promo 2024,Google Ads,2024-05-19,2024-06-26,45-54,486433,8236,1.69,3.06,25202.16,89,1.09,6235.34,0.25,283.17
MKT-7726,Retargeting Push 2024,LinkedIn Ads,2024-05-20,2024-05-27,25-34,286104,4068,1.42,1.85,7525.8,117,2.88,13658.58,1.81,64.32
MKT-7727,Flash Sale 2024,LinkedIn Ads,2024-05-20,2024-05-29,18-24,67562,515,0.76,0.88,453.2,26,5.23,4199.52,9.27,17.43
MKT-7728,Year-End Clearance 2024,Facebook Ads,2024-05-22,2024-06-26,All Ages,172623,4024,2.33,2.82,11347.68,341,8.48,13431.99,1.18,33.28
MKT-7729,Year-End Clearance 2024,TikTok Ads,2024-05-22,2024-06-28,18-24,166569,3605,2.16,3.33,12004.65,249,6.93,11757.78,0.98,48.21
MKT-7730,Lead Gen Sprint 2024,Google Ads,2024-05-23,2024-06-06,All Ages,162397,2755,1.7,3.27,9008.85,149,5.43,9863.8,1.09,60.46
MKT-7731,Spring Sale 2024,Google Ads,2024-05-24,2024-05-31,All Ages,150760,5473,3.63,2.18,11931.14,109,2.01,21178.7,1.78,109.46
MKT-7732,Year-End Clearance 2024,Google Ads,2024-05-25,2024-07-08,All Ages,294768,3649,1.24,1.44,5254.56,142,3.9,15219.56,2.9,37.0
MKT-7733,Retargeting Push 2024,Instagram Ads,2024-05-25,2024-06-11,35-44,458945,7508,1.64,2.97,22298.76,107,1.43,12471.92,0.56,208.4
MKT-7734,New Product Drop 2024,Facebook Ads,2024-05-27,2024-06-25,55+,263239,7300,2.77,1.53,11169.0,363,4.98,17039.22,1.53,30.77
MKT-7735,Holiday Promo 2024,Instagram Ads,2024-05-27,2024-06-07,55+,278718,8515,3.06,3.36,28610.4,662,7.78,90561.6,3.17,43.22
MKT-7736,Back to School 2024,LinkedIn Ads,2024-05-28,2024-06-22,All Ages,56073,543,0.97,1.57,852.51,29,5.37,4420.76,5.19,29.4
MKT-7737,Flash Sale 2024,Facebook Ads,2024-05-28,2024-07-12,18-24,87842,982,1.12,3.68,3613.76,35,3.58,7460.6,2.06,103.25
MKT-7738,Flash Sale 2024,Google Ads,2024-05-28,2024-06-14,All Ages,440925,3405,0.77,1.72,5856.6,199,5.85,28779.38,4.91,29.43
MKT-7739,Brand Awareness 2024,LinkedIn Ads,2024-05-28,2024-07-03,45-54,159899,5967,3.73,1.07,6384.69,536,8.99,59839.04,9.37,11.91
MKT-7740,Holiday Promo 2024,Google Ads,2024-05-29,2024-06-29,45-54,354287,6887,1.94,0.76,5234.12,552,8.02,21809.52,4.17,9.48
MKT-7741,Lead Gen Sprint 2024,Facebook Ads,2024-05-29,2024-06-22,18-24,61827,2201,3.56,1.35,2971.35,83,3.79,16347.68,5.5,35.8
MKT-7742,Retargeting Push 2024,Instagram Ads,2024-05-29,2024-06-30,45-54,490286,6272,1.28,0.7,4390.4,79,1.27,10085.93,2.3,55.57
MKT-7743,Retargeting Push 2024,Facebook Ads,2024-05-29,2024-06-13,25-34,174437,7119,4.08,1.27,9041.13,271,3.82,27671.81,3.06,33.36
MKT-7744,Summer Launch 2024,LinkedIn Ads,2024-05-29,2024-06-05,55+,464720,4122,0.89,2.29,9439.38,67,1.64,6880.23,0.73,140.89
MKT-7745,Summer Launch 2024,Google Ads,2024-05-30,2024-06-20,25-34,394827,8970,2.27,1.31,11750.7,93,1.04,7360.95,0.63,126.35
MKT-7746,Retargeting Push 2024,Facebook Ads,2024-05-31,2024-06-14,55+,450827,5814,1.29,1.94,11279.16,320,5.51,39459.2,3.5,35.25
MKT-7747,Lead Gen Sprint 2024,LinkedIn Ads,2024-06-01,2024-06-29,45-54,403027,10606,2.63,0.67,7106.02,583,5.5,72548.52,10.21,12.19
MKT-7748,Brand Awareness 2024,TikTok Ads,2024-06-02,2024-06-10,35-44,401881,16269,4.05,3.82,62147.58,613,3.77,128821.95,2.07,101.38
MKT-7749,Spring Sale 2024,Google Ads,2024-06-03,2024-07-15,18-24,208157,1467,0.7,3.59,5266.53,54,3.69,8933.22,1.7,97.53
MKT-7750,Spring Sale 2024,LinkedIn Ads,2024-06-03,2024-07-07,55+,74827,1949,2.61,1.25,2436.25,34,1.77,7168.22,2.94,71.65
MKT-7751,Retargeting Push 2024,Facebook Ads,2024-06-03,2024-07-13,All Ages,309037,2372,0.77,3.96,9393.12,198,8.37,33972.84,3.62,47.44
MKT-7752,Brand Awareness 2024,Facebook Ads,2024-06-03,2024-07-01,45-54,341536,2297,0.67,0.41,941.77,106,4.62,16295.38,17.3,8.88
MKT-7753,Flash Sale 2024,TikTok Ads,2024-06-04,2024-06-11,45-54,120546,5077,4.21,2.23,11321.71,189,3.74,40321.26,3.56,59.9
MKT-7754,Retargeting Push 2024,LinkedIn Ads,2024-06-06,2024-07-16,45-54,254999,4920,1.93,2.51,12349.2,282,5.74,46301.58,3.75,43.79
MKT-7755,Flash Sale 2024,LinkedIn Ads,2024-06-07,2024-07-08,35-44,74648,1169,1.57,4.06,4746.14,53,4.61,4804.45,1.01,89.55
MKT-7756,Year-End Clearance 2024,Facebook Ads,2024-06-07,2024-06-18,25-34,320047,14351,4.48,3.47,49797.97,149,1.04,16220.14,0.33,334.21
MKT-7757,Flash Sale 2024,Instagram Ads,2024-06-08,2024-06-19,18-24,102082,3413,3.34,2.02,6894.26,291,8.54,27839.97,4.04,23.69
MKT-7758,New Product Drop 2024,Google Ads,2024-06-09,2024-07-11,25-34,204892,4519,2.21,2.38,10755.22,240,5.31,36662.4,3.41,44.81
MKT-7759,Spring Sale 2024,TikTok Ads,2024-06-10,2024-07-19,All Ages,382200,13659,3.57,2.83,38654.97,588,4.31,64903.44,1.68,65.74
MKT-7760,New Product Drop 2024,Google Ads,2024-06-10,2024-06-25,25-34,306273,8575,2.8,2.6,22295.0,426,4.97,45509.58,2.04,52.34
MKT-7761,Summer Launch 2024,LinkedIn Ads,2024-06-10,2024-06-24,All Ages,261239,6015,2.3,3.15,18947.25,138,2.3,29152.5,1.54,137.3
MKT-7762,Brand Awareness 2024,Instagram Ads,2024-06-11,2024-07-07,35-44,190229,6343,3.33,2.09,13256.87,91,1.44,6206.2,0.47,145.68
MKT-7763,Summer Launch 2024,TikTok Ads,2024-06-12,2024-07-04,55+,450826,17231,3.82,2.72,46868.32,1509,8.76,317614.32,6.78,31.06
MKT-7764,New Product Drop 2024,Instagram Ads,2024-06-12,2024-07-08,35-44,171826,4821,2.81,1.8,8677.8,113,2.36,10742.91,1.24,76.79
MKT-7765,Spring Sale 2024,Instagram Ads,2024-06-14,2024-07-12,45-54,207207,1162,0.56,3.57,4148.34,85,7.39,5899.85,1.42,48.8
MKT-7766,Spring Sale 2024,LinkedIn Ads,2024-06-16,2024-07-16,45-54,180813,8073,4.47,4.18,33745.14,570,7.07,59570.7,1.77,59.2
MKT-7767,Spring Sale 2024,Google Ads,2024-06-17,2024-06-25,35-44,194416,3508,1.8,1.64,5753.12,180,5.14,22183.2,3.86,31.96
MKT-7768,Year-End Clearance 2024,LinkedIn Ads,2024-06-17,2024-06-28,45-54,269557,7291,2.7,3.26,23768.66,174,2.4,32788.56,1.38,136.6
MKT-7769,Spring Sale 2024,Google Ads,2024-06-19,2024-07-26,All Ages,226537,2640,1.17,0.33,871.2,154,5.87,14864.08,17.06,5.66
MKT-7770,Flash Sale 2024,Google Ads,2024-06-22,2024-08-05,45-54,145963,2419,1.66,3.25,7861.75,119,4.95,6120.17,0.78,66.07
MKT-7771,New Product Drop 2024,Instagram Ads,2024-06-22,2024-07-02,25-34,73228,2899,3.96,1.27,3681.73,212,7.34,15946.64,4.33,17.37
MKT-7772,Spring Sale 2024,Instagram Ads,2024-06-23,2024-06-30,55+,222578,6532,2.93,0.34,2220.88,506,7.76,98811.68,44.49,4.39
MKT-7773,Flash Sale 2024,Google Ads,2024-06-24,2024-08-07,18-24,183830,2784,1.51,3.04,8463.36,136,4.9,5506.64,0.65,62.23
MKT-7774,Flash Sale 2024,Facebook Ads,2024-06-24,2024-07-04,45-54,184431,6737,3.65,1.23,8286.51,358,5.32,11706.6,1.41,23.15
MKT-7775,Lead Gen Sprint 2024,TikTok Ads,2024-06-24,2024-07-31,55+,62557,1446,2.31,0.42,607.32,15,1.05,2258.55,3.72,40.49
MKT-7776,Summer Launch 2024,LinkedIn Ads,2024-06-25,2024-07-15,45-54,251043,4743,1.89,2.23,10576.89,273,5.76,55842.15,5.28,38.74
MKT-7777,Spring Sale 2024,Instagram Ads,2024-06-26,2024-07-16,45-54,221684,3407,1.54,1.66,5655.62,161,4.74,25871.09,4.57,35.13
MKT-7778,Spring Sale 2024,Instagram Ads,2024-06-26,2024-08-03,55+,384110,13681,3.56,1.99,27225.19,416,3.04,67916.16,2.49,65.45
MKT-7779,Back to School 2024,Google Ads,2024-06-28,2024-08-10,All Ages,306142,2948,0.96,0.99,2918.52,175,5.96,26243.0,8.99,16.68
MKT-7780,New Product Drop 2024,Instagram Ads,2024-06-28,2024-07-15,45-54,134470,2180,1.62,1.31,2855.8,51,2.34,7021.68,2.46,56.0
MKT-7781,Holiday Promo 2024,Facebook Ads,2024-06-29,2024-07-23,All Ages,421956,18688,4.43,1.43,26723.84,670,3.59,112479.6,4.21,39.89
MKT-7782,Year-End Clearance 2024,Google Ads,2024-06-30,2024-07-31,18-24,396382,2383,0.6,4.02,9579.66,207,8.69,37791.99,3.95,46.28
MKT-7783,Flash Sale 2024,Google Ads,2024-06-30,2024-07-17,55+,286014,6590,2.3,3.87,25503.3,583,8.86,76075.67,2.98,43.74
MKT-7784,Spring Sale 2024,LinkedIn Ads,2024-07-01,2024-07-26,25-34,333938,8096,2.42,3.68,29793.28,707,8.74,126970.13,4.26,42.14
MKT-7785,Spring Sale 2024,Facebook Ads,2024-07-02,2024-08-05,55+,389208,6941,1.78,1.11,7704.51,506,7.3,69908.96,9.07,15.23
MKT-7786,Back to School 2024,Google Ads,2024-07-02,2024-07-28,35-44,338147,7567,2.24,0.76,5750.92,630,8.34,132520.5,23.04,9.13
MKT-7787,New Product Drop 2024,Facebook Ads,2024-07-03,2024-07-23,All Ages,399305,16234,4.07,3.3,53572.2,285,1.76,51334.2,0.96,187.97
MKT-7788,Flash Sale 2024,Instagram Ads,2024-07-03,2024-08-02,18-24,340468,8276,2.43,0.8,6620.8,403,4.88,83457.27,12.61,16.43
MKT-7789,Flash Sale 2024,Facebook Ads,2024-07-04,2024-08-06,25-34,437385,3563,0.81,1.36,4845.68,283,7.96,21904.2,4.52,17.12
MKT-7790,Lead Gen Sprint 2024,Facebook Ads,2024-07-04,2024-07-22,55+,313054,7343,2.35,0.41,3010.63,352,4.79,57960.32,19.25,8.55
MKT-7791,Lead Gen Sprint 2024,Instagram Ads,2024-07-04,2024-07-11,45-54,318796,10123,3.18,1.0,10123.0,459,4.54,97826.67,9.66,22.05
MKT-7792,Flash Sale 2024,LinkedIn Ads,2024-07-07,2024-08-19,18-24,37948,867,2.29,1.85,1603.95,51,5.95,1392.3,0.87,31.45
MKT-7793,Brand Awareness 2024,LinkedIn Ads,2024-07-08,2024-08-04,25-34,372061,15059,4.05,1.72,25901.48,830,5.52,113319.9,4.38,31.21
MKT-7794,Summer Launch 2024,Instagram Ads,2024-07-08,2024-07-30,25-34,155530,3326,2.14,2.1,6984.6,226,6.81,45010.16,6.44,30.91
MKT-7795,Lead Gen Sprint 2024,Facebook Ads,2024-07-08,2024-08-11,45-54,336593,10836,3.22,1.34,14520.24,599,5.53,125226.94,8.62,24.24
MKT-7796,Lead Gen Sprint 2024,LinkedIn Ads,2024-07-09,2024-08-14,35-44,150729,3534,2.34,1.22,4311.48,208,5.89,5324.8,1.24,20.73
MKT-7797,Year-End Clearance 2024,LinkedIn Ads,2024-07-09,2024-08-11,35-44,419876,3455,0.82,0.7,2418.5,67,1.95,4820.65,1.99,36.1
MKT-7798,Flash Sale 2024,Facebook Ads,2024-07-09,2024-08-01,45-54,79545,675,0.85,3.6,2430.0,48,7.14,2993.28,1.23,50.62
MKT-7799,Summer Launch 2024,Facebook Ads,2024-07-09,2024-07-18,25-34,74749,3329,4.45,1.3,4327.7,280,8.42,28131.6,6.5,15.46
MKT-7800,Retargeting Push 2024,LinkedIn Ads,2024-07-09,2024-08-16,55+,120638,2060,1.71,3.5,7210.0,131,6.38,18712.04,2.6,55.04
MKT-7801,Flash Sale 2024,Google Ads,2024-07-11,2024-07-28,25-34,33694,207,0.62,4.01,830.07,8,4.19,998.4,1.2,103.76
MKT-7802,Brand Awareness 2024,Instagram Ads,2024-07-12,2024-07-20,55+,496699,12124,2.44,0.57,6910.68,176,1.46,36256.0,5.25,39.27
MKT-7803,Retargeting Push 2024,Instagram Ads,2024-07-12,2024-08-12,45-54,461429,9363,2.03,2.6,24343.8,289,3.09,22530.44,0.93,84.23
MKT-7804,Brand Awareness 2024,LinkedIn Ads,2024-07-12,2024-07-30,35-44,133696,5205,3.89,0.7,3643.5,283,5.45,22413.6,6.15,12.87
MKT-7805,Year-End Clearance 2024,Google Ads,2024-07-13,2024-08-12,18-24,171224,7480,4.37,3.06,22888.8,492,6.59,78119.76,3.41,46.52
MKT-7806,Spring Sale 2024,Instagram Ads,2024-07-13,2024-07-24,55+,332109,5315,1.6,0.86,4570.9,268,5.05,14394.28,3.15,17.06
MKT-7807,Summer Launch 2024,LinkedIn Ads,2024-07-13,2024-07-27,18-24,481144,6026,1.25,1.26,7592.76,114,1.9,12058.92,1.59,66.6
MKT-7808,Retargeting Push 2024,Facebook Ads,2024-07-13,2024-08-16,18-24,20699,272,1.32,2.36,641.92,6,2.45,960.42,1.5,106.99
MKT-7809,Retargeting Push 2024,Instagram Ads,2024-07-13,2024-07-25,All Ages,497456,19165,3.85,2.3,44079.5,303,1.58,21488.76,0.49,145.48
MKT-7810,Retargeting Push 2024,Facebook Ads,2024-07-13,2024-08-17,55+,37935,373,0.98,4.06,1514.38,23,6.23,1110.67,0.73,65.84
MKT-7811,Lead Gen Sprint 2024,LinkedIn Ads,2024-07-13,2024-08-12,45-54,207009,2083,1.01,1.11,2312.13,96,4.64,5773.44,2.5,24.08
MKT-7812,Back to School 2024,LinkedIn Ads,2024-07-16,2024-08-29,45-54,288662,7324,2.54,2.13,15600.12,442,6.05,90552.54,5.8,35.29
MKT-7813,Year-End Clearance 2024,Facebook Ads,2024-07-16,2024-08-02,18-24,294813,12371,4.2,1.29,15958.59,180,1.46,8447.4,0.53,88.66
MKT-7814,Year-End Clearance 2024,Facebook Ads,2024-07-17,2024-07-29,45-54,221287,3838,1.73,4.06,15582.28,117,3.07,21818.16,1.4,133.18
MKT-7815,New Product Drop 2024,Facebook Ads,2024-07-18,2024-08-05,All Ages,388678,12387,3.19,2.22,27499.14,673,5.44,40339.62,1.47,40.86
MKT-7816,Back to School 2024,Facebook Ads,2024-07-18,2024-08-13,55+,352156,6598,1.87,3.96,26128.08,126,1.92,17473.68,0.67,207.37
MKT-7817,Spring Sale 2024,Facebook Ads,2024-07-21,2024-08-17,45-54,316104,13699,4.33,0.93,12740.07,601,4.39,103396.04,8.12,21.2
MKT-7818,New Product Drop 2024,Facebook Ads,2024-07-22,2024-08-22,All Ages,93552,1699,1.82,2.76,4689.24,91,5.39,17267.25,3.68,51.53
MKT-7819,New Product Drop 2024,TikTok Ads,2024-07-23,2024-07-31,25-34,317108,11992,3.78,2.08,24943.36,898,7.49,184781.46,7.41,27.78
MKT-7820,Year-End Clearance 2024,TikTok Ads,2024-07-23,2024-08-28,25-34,91596,3224,3.52,3.42,11026.08,281,8.75,13507.67,1.23,39.24
MKT-7821,New Product Drop 2024,TikTok Ads,2024-07-25,2024-08-14,All Ages,166946,7163,4.29,1.54,11031.02,368,5.15,59549.76,5.4,29.98
MKT-7822,Flash Sale 2024,TikTok Ads,2024-07-26,2024-08-12,25-34,429947,11422,2.66,2.67,30496.74,863,7.56,57380.87,1.88,35.34
MKT-7823,Lead Gen Sprint 2024,Instagram Ads,2024-07-26,2024-09-05,55+,480406,7127,1.48,4.07,29006.89,505,7.09,44318.8,1.53,57.44
MKT-7824,Retargeting Push 2024,Instagram Ads,2024-07-26,2024-09-06,55+,104252,3689,3.54,3.61,13317.29,76,2.07,12195.72,0.92,175.23
MKT-7825,Back to School 2024,Facebook Ads,2024-07-26,2024-08-28,All Ages,6572,60,0.93,0.73,43.8,4,6.9,463.72,10.59,10.95
MKT-7826,Lead Gen Sprint 2024,TikTok Ads,2024-07-27,2024-08-05,25-34,330074,14160,4.29,2.43,34408.8,855,6.04,72358.65,2.1,40.24
MKT-7827,Holiday Promo 2024,Google Ads,2024-07-27,2024-08-29,55+,269326,5553,2.06,0.83,4608.99,168,3.03,21818.16,4.73,27.43
MKT-7828,Back to School 2024,LinkedIn Ads,2024-07-29,2024-08-06,25-34,67887,2749,4.05,2.04,5607.96,247,8.99,24751.87,4.41,22.7
MKT-7829,Lead Gen Sprint 2024,Google Ads,2024-07-30,2024-08-16,45-54,160351,2353,1.47,1.31,3082.43,40,1.72,6110.8,1.98,77.06
MKT-7830,Summer Launch 2024,Google Ads,2024-07-31,2024-08-24,18-24,328862,9905,3.01,0.7,6933.5,160,1.62,24736.0,3.57,43.33
MKT-7831,Summer Launch 2024,TikTok Ads,2024-07-31,2024-09-11,18-24,448080,6528,1.46,0.93,6071.04,582,8.93,82929.18,13.66,10.43
MKT-7832,Lead Gen Sprint 2024,Instagram Ads,2024-07-31,2024-09-01,35-44,263859,1711,0.65,4.11,7032.21,120,7.03,14266.8,2.03,58.6
MKT-7833,Retargeting Push 2024,Facebook Ads,2024-08-01,2024-08-26,18-24,186365,2491,1.34,2.5,6227.5,185,7.43,40237.5,6.46,33.66
MKT-7834,Retargeting Push 2024,Instagram Ads,2024-08-01,2024-08-17,35-44,36397,279,0.77,1.58,440.82,5,1.86,126.75,0.29,88.16
MKT-7835,Spring Sale 2024,Facebook Ads,2024-08-02,2024-08-09,All Ages,155186,3401,2.19,2.66,9046.66,241,7.11,16763.96,1.85,37.54
MKT-7836,Holiday Promo 2024,Instagram Ads,2024-08-02,2024-09-10,35-44,339259,1976,0.58,1.53,3023.28,75,3.84,5652.0,1.87,40.31
MKT-7837,Lead Gen Sprint 2024,TikTok Ads,2024-08-03,2024-09-04,35-44,249509,6209,2.49,0.37,2297.33,281,4.53,19459.25,8.47,8.18
MKT-7838,New Product Drop 2024,TikTok Ads,2024-08-03,2024-08-19,35-44,48057,1959,4.08,3.0,5877.0,134,6.89,19226.32,3.27,43.86
MKT-7839,Brand Awareness 2024,Google Ads,2024-08-03,2024-08-29,55+,135913,5144,3.79,1.15,5915.6,297,5.78,44006.49,7.44,19.92
MKT-7840,Back to School 2024,Google Ads,2024-08-04,2024-09-07,25-34,68811,1652,2.4,0.45,743.4,41,2.51,1866.32,2.51,18.13
MKT-7841,Year-End Clearance 2024,Facebook Ads,2024-08-04,2024-08-22,55+,332604,7590,2.28,0.49,3719.1,418,5.52,77756.36,20.91,8.9
MKT-7842,Lead Gen Sprint 2024,Facebook Ads,2024-08-05,2024-09-02,All Ages,308201,3094,1.0,3.58,11076.52,110,3.59,5054.5,0.46,100.7
MKT-7843,Spring Sale 2024,Google Ads,2024-08-07,2024-08-22,45-54,280556,10059,3.59,0.7,7041.3,358,3.56,33243.88,4.72,19.67
MKT-7844,Lead Gen Sprint 2024,Google Ads,2024-08-07,2024-08-28,45-54,289637,10136,3.5,3.85,39023.6,487,4.81,100901.53,2.59,80.13
MKT-7845,Back to School 2024,Google Ads,2024-08-09,2024-08-20,55+,41467,727,1.75,1.3,945.1,46,6.45,5777.6,6.11,20.55
MKT-7846,New Product Drop 2024,TikTok Ads,2024-08-09,2024-09-03,45-54,357171,12560,3.52,1.33,16704.8,189,1.51,8109.99,0.49,88.39
MKT-7847,Retargeting Push 2024,Facebook Ads,2024-08-10,2024-08-28,45-54,156966,6075,3.87,3.64,22113.0,208,3.42,14487.2,0.66,106.31
MKT-7848,Flash Sale 2024,Facebook Ads,2024-08-11,2024-09-24,45-54,38085,1543,4.05,3.71,5724.53,109,7.12,15012.57,2.62,52.52
MKT-7849,Holiday Promo 2024,TikTok Ads,2024-08-11,2024-09-17,All Ages,39577,1090,2.76,4.16,4534.4,32,2.98,2302.72,0.51,141.7
MKT-7850,Summer Launch 2024,Facebook Ads,2024-08-11,2024-08-21,55+,355348,2565,0.72,0.77,1975.05,127,4.98,9428.48,4.77,15.55
